negara,review,rating
Indonesia,"lnjut ya, wktu dpt skin grnger yg light born, kan wktu di coba itu ga ada, pdhl jls"" ad tulisannya di situnya, yaudh lh gpp, gnti aj sm skin bru, udhlh bayy",5
Indonesia,udah sultan akun kita malahan diambil sama ml hati hati pengguna ml,1
Indonesia,GAME KONTOLLL,1
Indonesia,lag parah,1
Indonesia,"game hama game jelek game gak guna game buang buang waktu, kda gw udah bagus malah silver gak ngotak game gila ini",1
Indonesia,game gila kasih kalah terus,1
Indonesia,grafik nya bagus,5
Indonesia,BANGKRUT...,1
Indonesia,bagus polll pokoknya ini game terfavorit the best bgtt montoon walaupun kadang agak lah gitu tapi gpp Its oky lahh,5
Indonesia,"game ga jelas sistem idiot penuh dark sistem, coba yang bodoh setimnya ama yang bodoh jadi mereka belajar cara menggendong orang bodoh kalo sistem nya udah adil baru gw download lagi. gw kasih bintang 5 biar rakyat kecil di respon staff montoon",5
Indonesia,game ngeselin harusnya di bedakan tim saat betanding semua di campur.,1
Indonesia,akun tiba2 hilang. cs gak guna. bukti topup udah ada. cs nya bot bodoh,1
Indonesia,"season nya terlalu cepet, paling dapat tim beban banget dan musuh nya udh kaya top global, udh kaya di setting niih mah apalagi udh kg naik k'glory LG, paling juga mentok di mythic doang abis itu turun LG k'epic!!! sekarang udh kg bisa di nikmatin Lg game nya. coba tolong di perbaiki.. biar yg main game mobile legends itu kg pada kabur!!",2
Indonesia,"dapet tim bot tapi musuh top global, jaringan jelek, server down, kikir, spin ini itu bau, gaenak banget mainnya mending pindah game sebelah",1
Indonesia,"plis lah min.. jaringanku baik baik aja.. kok ngeleg Mulu. tolong perbaiki dong, banyak orang bilang dari servernya.. aku juga setuju ..",5
Indonesia,monton maaf saya menurunkan bintang ulasan karna kamu itu membuat player mu sendiri sengsara pantas saja bnyk yg pindah dari mobile legend ke game sainganmu karna mereka memberikan sesuatu yg player mu mau seperti naik rank skin dan kamu harus mendeteksi orng yg akunnya di joki karena mereka itu yg membuat player mu pindah itu kata lemon,2
Indonesia,"game haram, bikin darah tinggi, kikir, gak peduli sama player udah tu aja",1
Indonesia,game penghilang stres❌️ game penambah stres✔️,1
Indonesia,match making g jelas tim poke disuruh lawan abangan,1
Indonesia,mb nya terlalu besar,1
Indonesia,seru :v,5
Indonesia,game nggk adil giliran keluar kalah turun kalau menang nggk nambah,2
Indonesia,seru,5
Indonesia,sangat senang,5
Indonesia,dongo tim nya yang burik banget maaf ya atas kasih bintang 1 karena tim gak guna,1
Indonesia,okelah,4
Indonesia,monton gk jelas aku gk ada salah di ban,1
Indonesia,game kikir spin gak dapet dapet menang aja 1 kali kalah 5 padahal 6 match lo sangat tidak ADIL SEKALI!!!!!!! kenapa pas main dikeluarkan??,1
Indonesia,bagus bet gem nya cocok buat ngisi kegabutan ku,5
Indonesia,"game ini sebenarnya bagus,hanya saja ada beberapa hal yang membuat game ini menjadi sulit untuk dimainkan, yaitu adalah matchmakin nya yang agak kurang adil.dan juga kenapa sekarang seperti sangat banyak pengguna cheat,tolong tingkatkan lagi keamanan di game ini.😐tolong baca ini MOONTON",2
Indonesia,mantap dapet recal zeus 100 dm an,5
Indonesia,pake otak lah kau monton ngeri amat dark sistem kau,2
Indonesia,"Mactching gak adil, mana server sering ngelag kagak dapet perlindungan bintang lebih banyak ngasih tutorial deh",2
Indonesia,"Ini moonton kalo ngasih tim gak pernah adil, selalu di kasih tim bodoh mulu dan tim lawan selalu op semua, setelah aku cek history masing masing player, ternyata tim saya cuman mentok di rank mitik biasa, sementara tim musuh sudah pernah tembus immortal semua, atau paling gak mereka udah pernah tembus glory, kan gak ngotak ton moonton, otak dipakek otak",1
Indonesia,woi monton apaan dah akhir akhir ini lag banget gajelas banget server nya,1
Indonesia,tmi nya dak sistem dikasih teman yang bagus asu elek mugo mugo bangrut,1
Indonesia,"koneksi benerin, kaga jelas ping naik sendiri",1
Indonesia,event Mulu yg di update bug delay gak di benerin,1
Indonesia,Game ini sangat seru,5
Indonesia,game anying ga ada sinyalnya asu merah doang tu sinyal dari mulai mana gak bisa login pula sekarang emg game haram,1
Indonesia,WOYYY MOONTON!! GW TDI MAIN PIN GW BAGUS TPI NGEDILAY AELAH JADI COMBACK KAN AJG LAH BGST,1
Indonesia,tolong diperbaiki sistem matching banyak dark distem,1
Indonesia,terlalu buruk,1
Indonesia,banyak yang feeder tolong di selesaikan,1
Indonesia,"Tolonglah kalo ngsih tim yang bener, kalo mau push rank susah naikin bintangnya. Dapet tim dark semua🗿",2
Indonesia,"game ga jls, dpt tim gajelas mulu, cape gw main sendirian.",1
Indonesia,"ini game anh banget, masa udh pake wifi, jaringan bagus masih lag, ngurangin kredit skor sama bintang lagi ini kenapa ya.",1
Indonesia,game najis plagiat HOK mlbb game sampah 4$u,1
Indonesia,sangat bagus,5
Indonesia,"matchmaking tidak sesuai ,terus sengaja di buat ngelag padahal sinyal bagus biar musuhnya bisa menang",1
Indonesia,"game ga jelass,burik terlalu burik apknya",1
Indonesia,Game plagiat jelek dark system lagi pemainnya😂😹😹😹😹,1
Indonesia,sangat seru dan nenantang,4
Indonesia,"game busuk, skin doang di banyakin, server nya ga di urus developer nya kikir ga rekomend sieh",1
Indonesia,game nya ga nyaman,1
Indonesia,"kecewa dengan pembelian diamond yg tidak kunjung terselesaikan, saya melakukan pembayaran sah dan saya berlangganan weakly diamond pas beberapa kali, namun sekarang saya diminta mengembalikan diamond sebanyak 438 dan uang saya tidak dikembalikan, tolong moonton bertanggung jawab atau kalo tidak selesai silahkan banned akun saya selamanya saya sangat kecewa",1
Indonesia,skem gk dpt hp,1
Indonesia,kasih lawannya yang adil dong masa yang top global sih!! kasih lawan yang seimbang dong!,3
Indonesia,"gamenya rusak jaringan 4G tapi ping mobile legend nya jelek parah ,game pilih kasih",1
Indonesia,sekali lagi kasih tim dark sistem gua hapus game haram,1
Indonesia,Assalamu'alaikum Pak Moonton Saya Minta Tolong Lisensi DreamWorks Dipikirkan Lagi Karena Saya Sudah Menunggu Lama Untuk Skin General Kau Kalaupun Mau Beli Akun Yang Ada Skin General Kai Harganya Lebih Mahal Tolong Dengarkan Suara ini Wahai Moonton,5
Indonesia,aplikasi ini seru banget tapi tolong bagi admin mlbb apakah benar kita bisa dapat hp dari game ini?,5
Indonesia,Seru dan asik,4
Indonesia,sinyal makin jelek tolong perbaiki pdahal sinyal baguss,2
Indonesia,ini ketiga kalinya sya ngechat monton tolong di gubris tolong beri kebijakan stres syaa turun 17 bintang dapat tim hancur Mulu sepertinya monton sengaja ksih kalah trus biar udah menang awal tetap kalah seakan akan tdk percaya kalau ada masalah bilang bang tolong kebijakan nya stres kita main kalah truss berikan teman yg seimbang jangan ampas mulu,5
Indonesia,game rusak lag tolol,1
Indonesia,game ini seru!,5
Indonesia,"benerin serverlu moonton lag parah ini mana kalah Krn lag ga di kasi perlindungan bintang lagi, apacoba udah mahal mahal top up tapi pas nyoba skinnya malah ngelag plislah benerin",1
Indonesia,"game bug terparah menurut gw, selalu nge lag, apa lagi klo kurang sinyal dikit aja, udah, ga bisa gerak dah, parah parah...",1
Indonesia,mantqp,5
Indonesia,"game nya seru sih, tapi tolong di perbaiki jaringan ku ijo tapi kok ngelek ya pas ketemu musuh selalu ngelek pas lagi sendirian aman² aja tolong di perbaiki lagi min",3
Indonesia,Mantap🗿,5
Indonesia,Saya menyukai nya,5
Indonesia,bagus,5
Indonesia,jaringan aku bagus tapi masi h lag moonton tolong lah di perbaiki lagi,1
Indonesia,"permainannya seru banget , tapi pas udah epic musuh nya susah² banget jafi kalo mau gampang ngekilnya harus punya skin",5
Indonesia,"sesuainlah, tim gua tolol semua, masak gua digabungin sama tim yang baru 2 kali main, lama-lama gua hapus juga ini game",1
Indonesia,"game stresss, developer stress,yg main jga stress",1
Indonesia,lu ngasih tim ga bener,1
Indonesia,"Kalo kasih tim yg bener njirr, game rusak ngeleg Mulu.",1
Indonesia,game membuat frustrasi,1
Indonesia,gem seru,5
Indonesia,lebih baik kaya dulu deh sekarang jadi gimanah gituh,3
Indonesia,apalah leg mlu saat main lagi war malah leg benerin server dlu moonton,1
Indonesia,oke,5
Indonesia,"Bad gameplay, bad internet connection, and unbalanced team division. Is this how developers present an exciting MOBA game? Please fix the team division immediately.",1
Indonesia,setiap mau naik rank ketemu dark system game rusak,1
Indonesia,gamenya sudah bagus saya suka sekali dengan game ini karena ada permainan yang saya suka saya rating game ini 1000/1000,5
Indonesia,pebaiki jringn mu,2
Indonesia,moonton perbaiki jaringan nya ganggu nian pas lagi main reng,1
Indonesia,"game make, minimal dibenerin servernya dongo, ngapa-ngapain ga tiba-tiba lag di lobby gaje tolol yapit",1
Indonesia,Moonton Apalah Kok Gak dikasih Bintang Jelek² Pantas Dikasih Bintang 1,1
Indonesia,game gblk serever lag mulu kntol,1
Indonesia,game kikir /medit /KORED .,1
Indonesia,game rusak,1
Indonesia,game hama game rusak game tukang lag banyk player dark sistem dasar game kikir,1
Indonesia,game apa ni woy game dak jelas mau ke glory akhir season aja susah kawan dark sistem musuh title perak ke atas apa maksudnya nyuruh gendong sendirian kah? coba lu aja yg main bareng 4 dark sistem yg gak ngerti role draft meta dsb plus musuh jago smua Dan jago draft pick bintang safety card nya aja pelit banget ngeLS gampang Ampe 10-12 kali lah giliran ws 4 baru langsung dikasih dark sistem apa ni game rusak,1
Indonesia,server rusak banyak yg chit sering dapet tim feeder atau sengaja kalah ga ngaruh udh di report juga ga ada yg ke ban ga jelas game nya,1
Indonesia,game burik baru rank epic udh lawan susah trus kalo late game mati nya lama banget gimana sih montoon montoon 👎👎,1
Indonesia,Game rusak tim jelek jadi gw males main game haram ini,1
Indonesia,game ga seimbang,1
Indonesia,bagus,5
Indonesia,"astaghfirullah montoon,game ngeselin bangettttttt,kalah mulu anjggg",1
Indonesia,"Rusak parah game, Tim kadang dapat yang pemula",1
Indonesia,gem nya bagus tapi tolong lah di perbaiki masak legen bisa gabung mitic tolong benget tolong untuk segera di benerin lagi tim nya,1
Indonesia,sangat menyenang kan banget,5
Indonesia,game yang sangat apik,1
Indonesia,bagus,5
Indonesia,"game kapitalis komunis, nge buff hero pas mau skin baru nya launching doang. macth making cacat gak adil imbas para penjoki dan Dev gamau ambil antisipasi itu. hero pun banyak di otak atik yg udah bagus di ubah ubah terus. keseimbangan game nya masih cacat.",1
Indonesia,"hama, monoton pelit",1
Indonesia,playernya egois g mau ngalah sllu berkata kasar dn tidak ramah,1
Indonesia,dark sistem mulu,1
Indonesia,game rusak,1
Indonesia,"tim gw beban amat dtah,",1
Indonesia,Game lol tim nya yang dapat drak sistem mulu jadi gak suka main ml jangan download mobile legend banyak tim drak sistem gak bisa main semua tim nya lol semua,1
Indonesia,Game nya seru tim nya hama tolong ketemuin gw tim yg jago pas slo jangan ketemuin duo/trio hama,2
Indonesia,"montoon ga adil. aku solo main di rank sekali di sore hari karena 1 bintang lagi mythical honor pas main musuh nya deluan pick diggie, terus giliran tim aku nge pick jelas"" ada diggie eh roam nya malah pick tigreal kan nokoh itu pasti computer ga asli ga adil di 1 tim itu ada 4 org yang mau naik honor tiba tiba jumpa roam g jls yg nge pick tigreal jelas"" awal nya udah nampak diggie. ga adil nih game hapus aja dari pada emosional kalian ga setabil terus usaha ga di hargai buang"" waktu",1
Indonesia,"bukanya gimana-gimana ini saya stack di glory 90 aja selama 1 Minggu padahal season 6 hari lagi.lose naik lose naik gitu terus.yang lebih heran kok bisa,disitu saya ketemu player epic? ini gimana matchmaking nya montoon tolong lebih diperhatikan dan diperbaiki lagi supaya player bisa enjoy untuk main. kalau seperti ini terus lama kelamaan player bisa street. sekian komplain dari saya terimakasih 🙏",2
Indonesia,game yang sangat ramah dan seru untuk dimainkan bisa untuk semua kalangan,5
Indonesia,tidak sesuai pertandingan dan tidak adil,1
Indonesia,monton kenapa gua gak bisa masuk masuk ke loby ml woiii monton hama pemai jembutt,1
Indonesia,sangat suka tapi jangan selalu deveat aku mau menang selaluu,5
Indonesia,bagus semoga bisa sampe imo😉,5
Indonesia,"apaan inih udah ngekil duluan sama gw terus ada temen yang di kasih malah ke temen,terus gw yang dibilang nyampah,, harus adil kocak,, orang gw duluan,, yang di kasih malah ke temen",1
Indonesia,moonton ngasih gw tim poke giliran musuh susah nya minta ampun,1
Indonesia,seru banget,5
Indonesia,tolong beri saya winstreak 20 x,5
Indonesia,mantab,5
Indonesia,ngasih team minimal pinter lah cape nih kalah Mulu kaga di gb,1
Indonesia,game aneh masa gw kalah Mulu tim nya ga bisa maen semua,1
Indonesia,woi Montoon ngasih tim kuh sing bener sih ngasih tim kaya player epic yang Dau ke mythic sedang kan musuh kaya Abang abangan imo tim musuh gold pick ke freya mid pick Natan exp Miya jungle Silvana dah lah pada top global semua tolong ya Montoon perketat lagi sistem nya dan server nya agar Abang abangan imo tidak masuk lagi ke rank mythic oh ya untuk yang tidak memilih Hero sesuai lane akan di beri hukuman untuk hukuman tidak memilih Hero sesuai lane mending diban selama1hari,1
Indonesia,kof gadapet GAME KIKIR,5
Indonesia,yg bener lahh monnton kalah muluu cuokk,1
Indonesia,udah main dr lama dan emng best,5
Indonesia,game tolo,1
Indonesia,"game paling buruk sepanjang tangga global di play store, gamenya lag parah ga bisa digerakkan tiba-tiba ngeleg parah padahal jaringan aman-aman saja? dan kualitasnya sudah paling rendah lo? ini kapan diperbaiki? sudah banyak yang protes apa jangan-jangan ini game sampah?",1
Indonesia,"jangan mainin game ini guyss, ini game gila bisa bikin orang stress",1
Indonesia,asik banget dapet banyak teman juga main di mobile Legends,5
Indonesia,"woi moonton, bisa gak sih banned Hero nya gk usah disamain, mending balikin aja di banned 3 Hero",1
Indonesia,sangat seru,5
Indonesia,"I understand that updates are part of game development, but altering established lore without clear reasoning weakens the narrative foundation. Story consistency matters, especially for players who have followed the lore for years. Please treat the story with the same seriousness as gameplay balance.",2
Indonesia,semoga ini game rame agar bisa kalah hi HOK amin,5
Indonesia,game apalah ini di kasih team gajelas mulu,1
Indonesia,game n'y hebat,1
Indonesia,game 🚮sampah kikir pelit game murahan game burik,1
Indonesia,game jelek kita dapat player dark sistem Mulu dan kalau pro player dapatnya tim bagus,1
Indonesia,mungkin hanya saja MB nya di kurakan saja ya,5
Indonesia,montoon taeee,2
Indonesia,bgus sih tapi bisah montoon dikit dikit pas mau naik rank pasti naik turun mulu sampe gw muak itu saja mohon montoon yg ngetroll ban bertahun tahun aja muak bgt,4
Indonesia,gameplay nya bagus tapi saya minta her yang bernama Freya di nerf aja soalnya ga ada counternya,2
Indonesia,game plagiat hok,1
Indonesia,"jaringan selalu terputus yang padahal nya ping hijau, banyaknya bug dan sering nge frame saat matchmaking yang bikin gabisa ngeliat Hero apa yang digunakan satu tim terlebih lagi tolong diperhatikan lagi matchmaking yang juga sering tidak seimbang, sering juga di mode classic musuh dengan rank yang lebih tinggi malah dipertemukan dengan rank saya yang padahal juga masih epic, tim yang sengaja melakukan feed tolong diberikan hukuman yang lebih berat lagi🙏🏻",3
Indonesia,seru skin nya bagus banget suka akuuu,5
Indonesia,"game nya seru, rekomend banget buat yang mau stres hahaha btw kapan ya gw mythic😹😹",5
Indonesia,moonton beri aku kehokiannya ya setiap spin 🤭,5
Indonesia,game gj,1
Indonesia,game babi dapet tim dark sistem mulu,2
Indonesia,seru bgt,5
Indonesia,game ini yang sangat seru banget sih dan keren game nya menyenangkan dan seru serta keren,5
Indonesia,saya sudah lama memain kan game ini tapi game' ini ngebug terus gua pas baru mau login download-nya ke reset semua terus event Naruto nya ilang jadi progres nol kenapa padahal gua Uda sering login😭😭 padahal gak ada perbaruan sistem kenapa ya monton coba jelas kan lebih detail,1
Indonesia,Serverny tlg diurus lh masa main ping tiba² loncat merah,1
Indonesia,"game anjg asu mrr gw turun gara², kasih team gj Hero gw di band trs kasih gw ws Sampek imo dong baru gw rate bintang 5,game setan kasih musuh yang kroco Napa asu😹",1
Indonesia,Game yg dulu gw sering mainin bakal bosen kalo gaada temen main.🤌,5
Indonesia,"minimal lawanya yg imbang Napa, udh gitu dibikin ls,wlwl emg bikin gila ni game",1
Indonesia,game yng bner bner gajelas masa udah menang8 di kasil lose streak yang bnr aja musuh ga setara,1
Indonesia,"apasihh game Gajelas padahal aku aku terahir main gak afk malah gabisa main rank trus, katanya afk, gajelas bangettt",1
